AAY48639.1	Q4UWD4
AAY48640.1	A0A0H2X5T8
AAY48641.1	Q4UWD2
AAY48642.1	A0A0H2X644
AAY48643.1	Q4UWD0
AAY48644.1	Q4UWC9
AAY48645.1	Q4UWC8
AAY48646.1	A0A0H2X7W4
AAY48647.1	A0A0H2X670
AAY48648.1	A0A0H2X7U1
AAY48649.1	A0A0H2X5U4
AAY48650.1	A0A0H2X649
AAY48651.1	A0A0H2X7X0
AAY48652.1	A0A0H2X677
AAY48653.1	Q4UWC0
AAY48654.1	A0A0H2X7U6
AAY48655.1	A0A0H2X5V0
AAY48656.1	Q4UWB7
AAY48657.1	Q4UWB6
AAY48658.1	Q4UWB5
AAY48659.1	A0A0H2X651
AAY48660.1	A0A0H2X7X4
AAY48661.1	A0A0H2X680
AAY48662.1	Q4UWB1
AAY48663.1	Q4UWB0
AAY48664.1	A0A0H2X7V2
AAY48665.1	Q4UWA8
AAY48666.1	A0A0H2X5V6
AAY48667.1	A0A0H2X660
AAY48668.1	A0A0H2X7X8
AAY48669.1	Q4UWA4
AAY48670.1	A0A0H2X687
AAY48671.1	Q4UWA2
AAY48672.1	Q4UWA1
AAY48673.1	Q4UWA0
AAY48674.1	Q4UW99
AAY48675.1	Q4UW98
AAY48676.1	A0A0H2X7V6
AAY48677.1	A0A0H2X5W1
AAY48678.1	A0A0H2X666
AAY48679.1	A0A0H2X7Y3
AAY48680.1	A0A0H2X690
AAY48681.1	A0A0H2X7W1
AAY48682.1	A0A0H2X5W6
AAY48683.1	A0A0H2X671
AAY48684.1	A0A0H2X7Y8
AAY48685.1	A0A0H2X695
AAY48686.1	A0A0H2X7W6
AAY48687.1	A0A0H2X5X2
AAY48688.1	A0A0H2X676
AAY48689.1	A0A0H2X7Z3
AAY48690.1	A0A0H2X698
AAY48691.1	A0A0H2X7X1
AAY48692.1	A0A0H2X5X7
AAY48693.1	A0A0H2X682
AAY48694.1	Q4UW79
AAY48695.1	A0A0H2X7Z7
AAY48696.1	A0A0H2X6A3
AAY48697.1	A0A0H2X7X5
AAY48698.1	A0A0H2X5Y1
AAY48699.1	A0A0H2X686
AAY48700.1	A0A0H2X802
AAY48701.1	A0A0H2X6A8
AAY48702.1	A0A0H2X7Y0
AAY48703.1	A0A0H2X5Y9
AAY48704.1	A0A0H2X691
AAY48705.1	A0A0H2X805
AAY48706.1	A0A0H2X6B3
AAY48708.1	A0A0H2X5Z6
AAY48709.1	A0A0H2X697
AAY48710.1	A0A0H2X809
AAY48711.1	A0A0H2X6B8
AAY48712.1	A0A0H2X7Z0
AAY48713.1	A0A0H2X602
AAY48714.1	A0A0H2X6A2
AAY48715.1	A0A0H2X813
AAY48716.1	Q4UW57
AAY48717.1	A0A0H2X6C3
AAY48718.1	Q4UW55
AAY48719.1	Q4UW54
AAY48720.1	Q4UW53
AAY48721.1	Q4UW52
AAY48722.1	Q4UW51
AAY48723.1	A0A0H2X7Z5
AAY48724.1	A0A0H2X609
AAY48725.1	A0A0H2X6A7
AAY48726.1	A0A0H2X818
AAY48727.1	A0A0H2X6C8
AAY48728.1	A0A0H2X7Z9
AAY48729.1	A0A0H2X614
AAY48730.1	A0A0H2X6B4
AAY48731.1	A0A0H2X821
AAY48732.1	A0A0H2X6D3
AAY48733.1	A0A0H2X803
AAY48734.1	A0A0H2X620
AAY48735.1	A0A0H2X6B9
AAY48736.1	A0A0H2X826
AAY48737.1	A0A0H2X6D8
AAY48738.1	A0A0H2X807
AAY48739.1	A0A0H2X625
AAY48740.1	A0A0H2X6C4
AAY48741.1	A0A0H2X830
AAY48742.1	A0A0H2X6E2
AAY48743.1	A0A0H2X811
AAY48744.1	Q4UW29
AAY48745.1	A0A0H2X633
AAY48746.1	A0A0H2X6C9
AAY48747.1	A0A0H2X837
AAY48748.1	A0A0H2X6E6
AAY48749.1	A0A0H2X814
AAY48750.1	A0A0H2X636
AAY48751.1	A0A0H2X6D4
AAY48752.1	A0A0H2X842
AAY48753.1	A0A0H2X6F2
AAY48754.1	A0A0H2X816
AAY48755.1	A0A0H2X640
AAY48756.1	A0A0H2X6D9
AAY48757.1	A0A0H2X846
AAY48758.1	A0A0H2X6F7
AAY48759.1	Q4UW14
AAY48760.1	A0A0H2X820
AAY48761.1	A0A0H2X645
AAY48762.1	A0A0H2X6E7
AAY48763.1	A0A0H2X851
AAY48764.1	A0A0H2X6G1
AAY48765.1	A0A0H2X824
AAY48766.1	A0A0H2X654
AAY48767.1	A0A0H2X6F1
AAY48768.1	A0A0H2X855
AAY48769.1	A0A0H2X6G6
AAY48770.1	A0A0H2X829
AAY48771.1	A0A0H2X657
AAY48772.1	A0A0H2X6F6
AAY48773.1	A0A0H2X860
AAY48774.1	A0A0H2X6H2
AAY48775.1	A0A0H2X835
AAY48776.1	A0A0H2X664
AAY48777.1	A0A0H2X6G2
AAY48778.1	A0A0H2X865
AAY48779.1	A0A0H2X6H7
AAY48780.1	A0A0H2X841
AAY48781.1	A0A0H2X669
AAY48782.1	A0A0H2X6G7
AAY48783.1	A0A0H2X871
AAY48784.1	A0A0H2X6I3
AAY48785.1	A0A0H2X847
AAY48786.1	Q4UVY7
AAY48787.1	A0A0H2X678
AAY48788.1	Q4UVY5
AAY48789.1	A0A0H2X6H1
AAY48790.1	A0A0H2X875
AAY48791.1	A0A0H2X6I9
AAY48792.1	A0A0H2X852
AAY48793.1	Q4UVY0
AAY48794.1	A0A0H2X683
AAY48795.1	A0A0H2X6H6
AAY48796.1	A0A0H2X879
AAY48797.1	A0A0H2X6J3
AAY48798.1	A0A0H2X856
AAY48799.1	A0A0H2X688
AAY48800.1	Q4UVX3
AAY48801.1	Q4UVX2
AAY48802.1	A0A0H2X6I1
AAY48803.1	A0A0H2X883
AAY48804.1	A0A0H2X6J8
AAY48805.1	A0A0H2X861
AAY48806.1	A0A0H2X693
AAY48807.1	A0A0H2X6I6
AAY48808.1	A0A0H2X888
AAY48809.1	A0A0H2X6K2
AAY48810.1	A0A0H2X867
AAY48811.1	A0A0H2X699
AAY48812.1	A0A0H2X6J1
AAY48813.1	A0A0H2X892
AAY48814.1	A0A0H2X6K5
AAY48815.1	A0A0H2X872
AAY48816.1	A0A0H2X6A6
AAY48817.1	A0A0H2X6J6
AAY48818.1	A0A0H2X896
AAY48819.1	A0A0H2X6K9
AAY48820.1	A0A0H2X878
AAY48821.1	A0A0H2X6B1
AAY48822.1	A0A0H2X6K0
AAY48823.1	A0A0H2X8A0
AAY48824.1	Q4UVU9
AAY48825.1	A0A0H2X6L2
AAY48826.1	A0A0H2X882
AAY48827.1	A0A0H2X6B6
AAY48828.1	A0A0H2X6K4
AAY48829.1	A0A0H2X8A3
AAY48830.1	A0A0H2X6L6
AAY48831.1	A0A0H2X886
AAY48832.1	A0A0H2X6C0
AAY48833.1	A0A0H2X6K8
AAY48834.1	A0A0H2X8A7
AAY48835.1	A0A0H2X6M1
AAY48836.1	A0A0H2X889
AAY48837.1	A0A0H2X6C6
AAY48838.1	A0A0H2X6L4
AAY48839.1	A0A0H2X8B2
AAY48840.1	A0A0H2X6M2
AAY48841.1	A0A0H2X893
AAY48842.1	A0A0H2X6D1
AAY48843.1	A0A0H2X6L8
AAY48844.1	A0A0H2X8B7
AAY48845.1	A0A0H2X6M8
AAY48846.1	A0A0H2X898
AAY48847.1	A0A0H2X6D7
AAY48848.1	Q4UVS5
AAY48849.1	A0A0H2X6M4
AAY48850.1	A0A0H2X8C2
AAY48851.1	Q4UVS2
AAY48852.1	A0A0H2X6N3
AAY48853.1	A0A0H2X8A2
AAY48854.1	A0A0H2X6E3
AAY48855.1	A0A0H2X6M9
AAY48856.1	A0A0H2X8C7
AAY48857.1	A0A0H2X6P0
AAY48858.1	A0A0H2X8A6
AAY48859.1	A0A0H2X6E8
AAY48860.1	A0A0H2X6N4
AAY48861.1	A0A0H2X8D2
AAY48862.1	A0A0H2X6P5
AAY48863.1	Q4UVR0
AAY48864.1	A0A0H2X8B0
AAY48865.1	A0A0H2X6F3
AAY48866.1	A0A0H2X6P1
AAY48867.1	A0A0H2X8D7
AAY48868.1	A0A0H2X6Q0
AAY48869.1	A0A0H2X8B5
AAY48870.1	A0A0H2X6F8
AAY48871.1	A0A0H2X6P6
AAY48872.1	A0A0H2X8E3
AAY48873.1	A0A0H2X6Q4
AAY48874.1	A0A0H2X8B9
AAY48875.1	Q4UVP8
AAY48876.1	A0A0H2X6G3
AAY48877.1	A0A0H2X6Q1
AAY48878.1	A0A0H2X8E8
AAY48879.1	A0A0H2X6Q9
AAY48880.1	Q4UVP3
AAY48881.1	A0A0H2X8C3
AAY48882.1	A0A0H2X6G9
AAY48883.1	A0A0H2X6Q8
AAY48884.1	A0A0H2X8F4
AAY48885.1	Q4UVN8
AAY48886.1	Q4UVN7
AAY48887.1	A0A0H2X6R5
AAY48888.1	A0A0H2X8C8
AAY48889.1	A0A0H2X6H3
AAY48890.1	Q4UVN3
AAY48891.1	A0A0H2X6R3
AAY48892.1	A0A0H2X8F9
AAY48893.1	A0A0H2X6S3
AAY48894.1	Q4UVM9
AAY48895.1	Q4UVM8
AAY48896.1	A0A0H2X8D3
AAY48897.1	A0A0H2X6H8
AAY48898.1	A0A0H2X6R8
AAY48899.1	A0A0H2X8G3
AAY48900.1	P0C0F9
AAY48901.1	A0A0H2X6S9
AAY48902.1	A0A0H2X8D9
AAY48903.1	A0A0H2X6I5
AAY48904.1	A0A0H2X6S4
AAY48905.1	A0A0H2X8H0
AAY48906.1	Q4UVL7
AAY48907.1	A0A0H2X6T3
AAY48908.1	A0A0H2X8E6
AAY48909.1	Q4UVL4
AAY48910.1	Q4UVL3
AAY48911.1	A0A0H2X6J0
AAY48912.1	A0A0H2X6S8
AAY48913.1	A0A0H2X8H4
AAY48914.1	A0A0H2X6T8
AAY48915.1	A0A0H2X8F1
AAY48916.1	A0A0H2X6J5
AAY48917.1	Q4UVK6
AAY48918.1	A0A0H2X6V0
AAY48919.1	A0A0H2X8K4
AAY48920.1	A0A0H2X6W4
AAY48921.1	A0A0H2X8H9
AAY48922.1	Q4UVK1
AAY48923.1	A0A0H2X6M3
AAY48924.1	A0A0H2X6V4
AAY48925.1	A0A0H2X8K9
AAY48926.1	A0A0H2X6X0
AAY48927.1	A0A0H2X8I4
AAY48928.1	A0A0H2X6M7
AAY48929.1	A0A0H2X6V8
AAY48930.1	Q4UVJ3
AAY48931.1	A0A0H2X8L2
AAY48932.1	A0A0H2X6X3
AAY48933.1	A0A0H2X8I7
AAY48934.1	A0A0H2X6N1
AAY48935.1	A0A0H2X6W0
AAY48936.1	A0A0H2X8L7
AAY48937.1	A0A0H2X6X7
AAY48938.1	Q4UVI5
AAY48939.1	Q4UVI4
AAY48940.1	A0A0H2X8J1
AAY48941.1	A0A0H2X6N7
AAY48942.1	Q4UVI1
AAY48943.1	Q4UVI0
AAY48944.1	A0A0H2X6W5
AAY48945.1	A0A0H2X8M2
AAY48946.1	A0A0H2X6Y5
AAY48947.1	A0A0H2X8J5
AAY48948.1	A0A0H2X6N9
AAY48949.1	A0A0H2X6W9
AAY48950.1	A0A0H2X8M7
AAY48951.1	A0A0H2X6Y9
AAY48952.1	Q4UVH1
AAY48953.1	A0A0H2X8K0
AAY48954.1	A0A0H2X6P3
AAY48955.1	A0A0H2X6X5
AAY48956.1	A0A0H2X8N2
AAY48957.1	Q4UVG6
AAY48958.1	A0A0H2X6Z3
AAY48959.1	A0A0H2X8K6
AAY48960.1	A0A0H2X6P8
AAY48961.1	Q4UVG2
AAY48962.1	A0A0H2X6X9
AAY48963.1	A0A0H2X8N7
AAY48964.1	A0A0H2X6Z9
AAY48965.1	A0A0H2X8L1
AAY48966.1	A0A0H2X6Q2
AAY48967.1	A0A0H2X6Y2
AAY48968.1	A0A0H2X8P1
AAY48969.1	A0A0H2X702
AAY48970.1	A0A0H2X8L6
AAY48971.1	A0A0H2X6Q6
AAY48972.1	A0A0H2X6Y7
AAY48973.1	A0A0H2X8P6
AAY48974.1	A0A0H2X707
AAY48975.1	A0A0H2X8M1
AAY48976.1	A0A0H2X6R1
AAY48977.1	A0A0H2X6Z0
AAY48978.1	A0A0H2X8Q1
AAY48979.1	A0A0H2X711
AAY48980.1	A0A0H2X8M6
AAY48981.1	A0A0H2X6R4
AAY48982.1	A0A0H2X6Z4
AAY48983.1	A0A0H2X8Q6
AAY48984.1	A0A0H2X715
AAY48985.1	Q4UVD8
AAY48986.1	Q4UVD7
AAY48987.1	A0A0H2X8N0
AAY48988.1	Q4UVD5
AAY48989.1	A0A0H2X6R9
AAY48990.1	A0A0H2X6Z7
AAY48991.1	A0A0H2X8R0
AAY48992.1	A0A0H2X717
AAY48993.1	A0A0H2X8N4
AAY48994.1	A0A0H2X6S2
AAY48995.1	A0A0H2X703
AAY48996.1	Q4UVC7
AAY48997.1	A0A0H2X8R5
AAY48998.1	Q4UVC5
AAY48999.1	A0A0H2X723
AAY49000.1	A0A0H2X8P0
AAY49001.1	A0A0H2X6S7
AAY49002.1	A0A0H2X708
AAY49003.1	A0A0H2X8S0
AAY49004.1	A0A0H2X726
AAY49005.1	A0A0H2X8P4
AAY49006.1	A0A0H2X6T1
AAY49007.1	A0A0H2X712
AAY49008.1	A0A0H2X8S5
AAY49009.1	A0A0H2X730
AAY49010.1	A0A0H2X8P9
AAY49011.1	A0A0H2X6T4
AAY49012.1	A0A0H2X716
AAY49013.1	Q4UVB0
AAY49014.1	A0A0H2X8S9
AAY49015.1	Q4UVA8
AAY49016.1	Q4UVA7
AAY49017.1	A0A0H2X8Q4
AAY49018.1	A0A0H2X6T7
AAY49019.1	A0A0H2X720
AAY49020.1	A0A0H2X8T3
AAY49021.1	A0A0H2X738
AAY49022.1	A0A0H2X8Q9
AAY49023.1	A0A0H2X6U1
AAY49024.1	A0A0H2X721
AAY49025.1	A0A0H2X8T8
AAY49026.1	A0A0H2X742
AAY49027.1	A0A0H2X8R3
AAY49028.1	A0A0H2X6U4
AAY49029.1	A0A0H2X725
AAY49030.1	A0A0H2X8U3
AAY49031.1	A0A0H2X745
AAY49032.1	A0A0H2X8R7
AAY49033.1	A0A0H2X6U7
AAY49034.1	A0A0H2X729
AAY49035.1	A0A0H2X8U8
AAY49036.1	A0A0H2X749
AAY49037.1	A0A0H2X8S2
AAY49038.1	A0A0H2X6V1
AAY49039.1	Q4UV84
AAY49040.1	A0A0H2X733
AAY49041.1	A0A0H2X8V3
AAY49043.1	A0A0H2X8S7
AAY49042.1	A0A0H2X752
AAY49044.1	A0A0H2X6V5
AAY49045.1	A0A0H2X737
AAY49046.1	A0A0H2X8V8
AAY49047.1	A0A0H2X756
AAY49048.1	A0A0H2X8T2
AAY49049.1	Q4UV74
AAY49050.1	A0A0H2X6V9
AAY49051.1	A0A0H2X741
AAY49052.1	Q4UV71
AAY49053.1	A0A0H2X8W3
AAY49054.1	A0A0H2X760
AAY49055.1	A0A0H2X8T7
AAY49056.1	A0A0H2X6W3
AAY49057.1	A0A0H2X747
AAY49058.1	Q4UV65
AAY49059.1	Q4UV64
AAY49060.1	Q4UV63
AAY49061.1	A0A0H2X8W8
AAY49062.1	A0A0H2X766
AAY49063.1	Q4UV60
AAY49064.1	A0A0H2X8U2
AAY49065.1	A0A0H2X6W8
AAY49066.1	A0A0H2X751
AAY49067.1	A0A0H2X8X1
AAY49068.1	A0A0H2X770
AAY49069.1	A0A0H2X8U7
AAY49070.1	A0A0H2X6X2
AAY49071.1	A0A0H2X755
AAY49072.1	A0A0H2X8X5
AAY49073.1	A0A0H2X774
AAY49075.1	A0A0H2X6X6
AAY49074.1	A0A0H2X8V2
AAY49076.1	A0A0H2X759
AAY49077.1	A0A0H2X8Y0
AAY49078.1	A0A0H2X780
AAY49079.1	A0A0H2X8V7
AAY49080.1	A0A0H2X6Y1
AAY49081.1	A0A0H2X764
AAY49082.1	A0A0H2X8Y4
AAY49083.1	A0A0H2X785
AAY49084.1	A0A0H2X8W2
AAY49085.1	A0A0H2X6Y6
AAY49086.1	A0A0H2X769
AAY49087.1	A0A0H2X8Z0
AAY49088.1	A0A0H2X790
AAY49089.1	A0A0H2X8W6
AAY49090.1	A0A0H2X6Z1
AAY49091.1	A0A0H2X776
AAY49092.1	A0A0H2X8Z4
AAY49093.1	A0A0H2X795
AAY49094.1	A0A0H2X8X2
AAY49095.1	A0A0H2X6Z6
AAY49096.1	A0A0H2X781
AAY49097.1	A0A0H2X8Z8
AAY49098.1	A0A0H2X7A0
AAY49099.1	A0A0H2X8X6
AAY49100.1	A0A0H2X701
AAY49101.1	A0A0H2X786
AAY49102.1	A0A0H2X901
AAY49103.1	A0A0H2X7A5
AAY49104.1	A0A0H2X8X9
AAY49105.1	A0A0H2X706
AAY49106.1	A0A0H2X792
AAY49107.1	A0A0H2X906
AAY49108.1	A0A0H2X7B0
AAY49109.1	A0A0H2X8Y5
AAY49110.1	A0A0H2X710
AAY49111.1	A0A0H2X799
AAY49112.1	A0A0H2X911
AAY49113.1	A0A0H2X7B5
AAY49114.1	A0A0H2X8Y9
AAY49115.1	A0A0H2X714
AAY49116.1	A0A0H2X7A4
AAY49117.1	A0A0H2X915
AAY49118.1	A0A0H2X7C0
AAY49119.1	A0A0H2X8Z5
AAY49120.1	A0A0H2X719
AAY49121.1	A0A0H2X7A9
AAY49122.1	A0A0H2X922
AAY49123.1	A0A0H2X7C5
AAY49124.1	A0A0H2X8Z9
AAY49125.1	A0A0H2X724
AAY49126.1	A0A0H2X7B3
AAY49127.1	A0A0H2X934
AAY49128.1	A0A0H2X7D0
AAY49129.1	A0A0H2X902
AAY49130.1	A0A0H2X728
AAY49131.1	A0A0H2X7B7
AAY49132.1	A0A0H2X939
AAY49133.1	A0A0H2X7D5
AAY49134.1	A0A0H2X907
AAY49135.1	A0A0H2X731
AAY49136.1	A0A0H2X7C1
AAY49137.1	A0A0H2X944
AAY49138.1	A0A0H2X7E0
AAY49139.1	A0A0H2X912
AAY49140.1	A0A0H2X736
AAY49141.1	A0A0H2X7C7
AAY49142.1	A0A0H2X949
AAY49143.1	A0A0H2X7E5
AAY49144.1	A0A0H2X916
AAY49145.1	A0A0H2X740
AAY49146.1	A0A0H2X7D2
AAY49147.1	A0A0H2X955
AAY49148.1	A0A0H2X7F0
AAY49149.1	A0A0H2X920
AAY49150.1	A0A0H2X744
AAY49151.1	Q4UUX2
AAY49152.1	A0A0H2X7D7
AAY49153.1	A0A0H2X958
AAY49154.1	A0A0H2X7F4
AAY49155.1	A0A0H2X925
AAY49156.1	A0A0H2X748
AAY49157.1	A0A0H2X7E2
AAY49158.1	Q4UUW5
AAY49159.1	Q4UUW4
AAY49160.1	A0A0H2X964
AAY49161.1	A0A0H2X7F9
AAY49162.1	A0A0H2X929
AAY49163.1	A0A0H2X753
AAY49164.1	A0A0H2X7E7
AAY49165.1	A0A0H2X969
AAY49168.1	A0A0H2X758
AAY49169.1	A0A0H2X7F2
AAY49170.1	A0A0H2X975
AAY49171.1	A0A0H2X7H1
AAY49172.1	A0A0H2X937
AAY49173.1	A0A0H2X763
AAY49174.1	A0A0H2X7F7
AAY49175.1	A0A0H2X980
AAY49167.1,AAY49176.1	A0A0H2X7H5
AAY49178.1	A0A0H2X768
AAY49166.1,AAY49177.1	A0A0H2X7G5
AAY49179.1	A0A0H2X7G2
AAY49180.1	A0A0H2X985
AAY49182.1	A0A0H2X946
AAY49181.1	A0A0H2X7I0
AAY49183.1	A0A0H2X773
AAY49184.1	A0A0H2X7G7
AAY49185.1	A0A0H2X989
AAY49186.1	A0A0H2X7I5
AAY49187.1	A0A0H2X951
AAY49188.1	A0A0H2X778
AAY49189.1	A0A0H2X7H3
AAY49190.1	A0A0H2X995
AAY49191.1	A0A0H2X7I9
AAY49192.1	A0A0H2X956
AAY49193.1	A0A0H2X782
AAY49194.1	A0A0H2X7H7
AAY49195.1	A0A0H2X9A0
AAY49196.1	A0A0H2X7J5
AAY49197.1	A0A0H2X960
AAY49198.1	A0A0H2X788
AAY49199.1	A0A0H2X7I3
AAY49200.1	A0A0H2X9A5
AAY49201.1	A0A0H2X7J9
AAY49202.1	A0A0H2X965
AAY49203.1	A0A0H2X793
AAY49204.1	A0A0H2X7I8
AAY49205.1	A0A0H2X9A9
AAY49206.1	A0A0H2X7K2
AAY49207.1	A0A0H2X970
AAY49208.1	A0A0H2X798
AAY49209.1	A0A0H2X7J3
AAY49210.1	A0A0H2X9B3
AAY49211.1	A0A0H2X7K7
AAY49212.1	A0A0H2X973
AAY49213.1	A0A0H2X7A2
AAY49214.1	A0A0H2X7L0
AAY49215.1	A0A0H2X9B6
AAY49216.1	A0A0H2X7L2
AAY49217.1	A0A0H2X978
AAY49218.1	A0A0H2X7A8
AAY49219.1	A0A0H2X7L4
AAY49220.1	A0A0H2X9B9
AAY49221.1	A0A0H2X7L6
AAY49222.1	A0A0H2X983
AAY49223.1	A0A0H2X7B4
AAY49224.1	A0A0H2X7L9
AAY49225.1	A0A0H2X9C3
AAY49226.1	A0A0H2X7M1
AAY49227.1	A0A0H2X988
AAY49228.1	A0A0H2X7B9
AAY49229.1	A0A0H2X7M6
AAY49230.1	A0A0H2X9C8
AAY49231.1	A0A0H2X7M5
AAY49232.1	A0A0H2X993
AAY49233.1	A0A0H2X7C4
AAY49234.1	A0A0H2X7N1
AAY49235.1	A0A0H2X9D3
AAY49236.1	A0A0H2X7M7
AAY49237.1	A0A0H2X997
AAY49238.1	A0A0H2X7C9
AAY49239.1	A0A0H2X7N6
AAY49240.1	A0A0H2X9D7
AAY49241.1	A0A0H2X7N4
AAY49242.1	A0A0H2X9A1
AAY49243.1	A0A0H2X7D4
AAY49244.1	A0A0H2X7P1
AAY49245.1	A0A0H2X9E1
AAY49246.1	A0A0H2X7N8
AAY49247.1	A0A0H2X9A4
AAY49248.1	A0A0H2X7D9
AAY49249.1	A0A0H2X7P6
AAY49250.1	A0A0H2X9E4
AAY49251.1	A0A0H2X7P3
AAY49252.1	A0A0H2X9B0
AAY49253.1	Q4UUM0
AAY49254.1	A0A0H2X7E4
AAY49255.1	A0A0H2X7Q1
AAY49256.1	A0A0H2X9E8
AAY49257.1	A0A0H2X7P8
AAY49258.1	Q4UUL5
AAY49259.1	Q4UUL4
AAY49260.1	A0A0H2X9B4
AAY49261.1	A0A0H2X7E9
AAY49262.1	A0A0H2X7Q8
AAY49263.1	A0A0H2X9F3
AAY49264.1	A0A0H2X7Q2
AAY49265.1	A0A0H2X9B8
AAY49266.1	Q4UUK7
AAY49267.1	A0A0H2X7F5
AAY49268.1	A0A0H2X7R3
AAY49269.1	A0A0H2X9F6
AAY49270.1	A0A0H2X7Q6
AAY49271.1	Q4UUK2
AAY49272.1	Q4UUK1
AAY49273.1	A0A0H2X9C4
AAY49274.1	Q4UUJ9
AAY49275.1	A0A0H2X7G0
AAY49276.1	Q4UUJ7
AAY49277.1	A0A0H2X7R9
AAY49278.1	A0A0H2X9G0
AAY49279.1	A0A0H2X7R2
AAY49280.1	A0A0H2X9C9
AAY49281.1	A0A0H2X7G4
AAY49282.1	A0A0H2X7S5
AAY49283.1	A0A0H2X9G4
AAY49284.1	A0A0H2X7R7
AAY49285.1	A0A0H2X9D4
AAY49286.1	A0A0H2X7H0
AAY49287.1	A0A0H2X7S9
AAY49288.1	A0A0H2X9G9
AAY49289.1	A0A0H2X7S2
AAY49290.1	A0A0H2X9D8
AAY49291.1	A0A0H2X7H6
AAY49292.1	A0A0H2X7T4
AAY49293.1	A0A0H2X9H4
AAY49294.1	A0A0H2X7S6
AAY49295.1	Q4UUH8
AAY49296.1	Q4UUH7
AAY49297.1	A0A0H2X9E2
AAY49298.1	A0A0H2X7I1
AAY49299.1	A0A0H2X7T9
AAY49300.1	A0A0H2X9H9
AAY49301.1	A0A0H2X7T1
AAY49302.1	A0A0H2X9E6
AAY49303.1	A0A0H2X7I6
AAY49304.1	A0A0H2X7U4
AAY49305.1	A0A0H2X9I4
AAY49306.1	A0A0H2X7T6
AAY49307.1	A0A0H2X9F0
AAY49308.1	A0A0H2X7J2
AAY49309.1	A0A0H2X7U9
AAY49310.1	A0A0H2X9J0
AAY49311.1	A0A0H2X7U0
AAY49312.1	A0A0H2X9F4
AAY49313.1	A0A0H2X7J7
AAY49314.1	A0A0H2X7V7
AAY49315.1	A0A0H2X9J5
AAY49316.1	A0A0H2X7U5
AAY49317.1	A0A0H2X9F5
AAY49318.1	A0A0H2X7K1
AAY49319.1	A0A0H2X7W3
AAY49320.1	A0A0H2X9K0
AAY49321.1	A0A0H2X7V1
AAY49322.1	A0A0H2X9F9
AAY49323.1	A0A0H2X7K5
AAY49324.1	A0A0H2X7W8
AAY49325.1	A0A0H2X9K5
AAY49326.1	A0A0H2X7V4
AAY49327.1	A0A0H2X9G3
AAY49328.1	A0A0H2X7K9
AAY49329.1	A0A0H2X7X6
AAY49330.1	A0A0H2X9L1
AAY49331.1	A0A0H2X7V9
AAY49332.1	A0A0H2X9G8
AAY49333.1	A0A0H2X7L5
AAY49334.1	A0A0H2X7Y1
AAY49335.1	A0A0H2X9L5
AAY49336.1	A0A0H2X7W5
AAY49337.1	A0A0H2X9H3
AAY49338.1	A0A0H2X7M2
AAY49339.1	A0A0H2X7Y6
AAY49340.1	A0A0H2X9L9
AAY49341.1	A0A0H2X7W9
AAY49342.1	A0A0H2X9H8
AAY49343.1	A0A0H2X7N0
AAY49344.1	A0A0H2X7Z1
AAY49345.1	A0A0H2X9M3
AAY49346.1	A0A0H2X7X3
AAY49347.1	A0A0H2X9I2
AAY49348.1	A0A0H2X7N5
AAY49349.1	A0A0H2X7Z6
AAY49350.1	A0A0H2X9M8
AAY49351.1	A0A0H2X7X9
AAY49352.1	A0A0H2X9I8
AAY49353.1	A0A0H2X7P0
AAY49354.1	A0A0H2X801
AAY49355.1	A0A0H2X9N2
AAY49356.1	A0A0H2X7Y4
AAY49357.1	A0A0H2X9J3
AAY49358.1	A0A0H2X7P4
AAY49359.1	A0A0H2X804
AAY49360.1	A0A0H2X9N6
AAY49361.1	A0A0H2X7Y9
AAY49362.1	A0A0H2X9J7
AAY49363.1	A0A0H2X7P9
AAY49364.1	A0A0H2X810
AAY49365.1	A0A0H2X9P1
AAY49366.1	A0A0H2X7Z4
AAY49367.1	A0A0H2X9K2
AAY49368.1	A0A0H2X7Q4
AAY49369.1	A0A0H2X815
AAY49370.1	A0A0H2X9P4
AAY49371.1	A0A0H2X7Z8
AAY49372.1	A0A0H2X9K8
AAY49373.1	A0A0H2X7R0
AAY49374.1	A0A0H2X819
AAY49375.1	Q4UU98
AAY49376.1	Q4UU97
AAY49377.1	A0A0H2X9P7
AAY49378.1	A0A0H2X800
AAY49379.1	A0A0H2X9L3
AAY49380.1	A0A0H2X7R5
AAY49381.1	A0A0H2X825
AAY49382.1	A0A0H2X9Q1
AAY49383.1	A0A0H2X806
AAY49384.1	A0A0H2X9L8
AAY49385.1	A0A0H2X7S0
AAY49386.1	P0C0F7
AAY49387.1	A0A0H2X832
AAY49388.1	Q4UU85
AAY49389.1	Q4UU84
AAY49390.1	A0A0H2X9Q5
AAY49391.1	A0A0H2X808
AAY49392.1	A0A0H2X9M4
AAY49393.1	A0A0H2X7S4
AAY49394.1	A0A0H2X838
AAY49395.1	A0A0H2X9Q7
AAY49396.1	A0A0H2X812
AAY49397.1	A0A0H2X9M9
AAY49398.1	A0A0H2X7T0
AAY49399.1	A0A0H2X844
AAY49400.1	A0A0H2X9R0
AAY49401.1	A0A0H2X817
AAY49402.1	Q4UU71
AAY49403.1	A0A0H2X9N5
AAY49404.1	A0A0H2X7T5
AAY49405.1	A0A0H2X849
AAY49406.1	A0A0H2X9R4
AAY49407.1	A0A0H2X822
AAY49408.1	A0A0H2X9P0
AAY49409.1	A0A0H2X7U2
AAY49410.1	A0A0H2X854
